"Name","Version","VersionCN","IconSWF","IconExportName","Character","Skin","GiveOnSkinUnlock","IsPicto","BattleCategory","Rarity","EmoteType","SoundEffect","SfxIndex","LockedForChronos","EmoteBundles","IsDefaultBattleEmote","PriceBling","PriceGems","DontSellInCatalog","DisableCatalogRelease","CatalogNewDaysAdjustment","NotInCatalogTID","ExtraCatalogCampaign","HideFromCatalogRarityCategory","UnlockedByFame","BrawlerTrophyReward","ShouldDownweight","OdditiesShopAvailability"
"emoji_crow_mecha_thanks",,,"sc/emoji_1.sc","emoji_crow_mecha_thanks","Crow",,,,"SPECIAL","COLLECTORS","THANKS","RoboCrow_Start","0",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_crow_mecha_clap",,,"sc/emoji_1.sc","emoji_crow_mecha_clap","Crow",,,,"SPECIAL","COLLECTORS","CLAP","Colt_Pin_Clap","0",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_champie_hammer",,,"sc/emoji_1.sc","emoji_champie_hammer",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_fame_earth",,,"sc/emoji_1.sc","emoji_fame_earth",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,"Global3",,,"NEVER"
"emoji_fame_mars",,,"sc/emoji_1.sc","emoji_fame_mars",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,"Lunar3",,,"NEVER"
"emoji_fame_meteor",,,"sc/emoji_1.sc","emoji_fame_meteor",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,"Martial3",,,"NEVER"
"emoji_fame_moon",,,"sc/emoji_1.sc","emoji_fame_moon",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,"Saturnal3",,,"NEVER"
"emoji_fame_saturn",,,"sc/emoji_1.sc","emoji_fame_saturn",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,"Solar3",,,"NEVER"
"emoji_fame_sun",,,"sc/emoji_1.sc","emoji_fame_sun",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,"Meteor3",,,"NEVER"
"emoji_stop",,,"sc/emoji_1.sc","emoji_stop",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,"1500","39","TRUE",,,,"MISC",,,,,"AVAILABLE"
"emoji_babyshark",,,"sc/emoji_1.sc","emoji_babyshark",,,,,"SPECIAL","COLLECTORS","SPECIAL","BabyShark_jingle",,,,,,,"TRUE",,,,"BABYSHARK",,,,,"NEVER"
"emoji_easter_2024",,,"sc/emoji_1.sc","emoji_easter_2024",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,"BUNNY_BRIGADE",,,,,"NEVER"
"emoji_shelly_sandsoftime",,,"sc/emoji_1.sc","emoji_shelly_sandsoftime","ShotgunGirl",,,,"DEFAULT","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_shelly_sandsoftime_dark",,,"sc/emoji_1.sc","emoji_shelly_sandsoftime_dark","ShotgunGirl",,,,"DEFAULT","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_shelly_sandsoftime_light",,,"sc/emoji_1.sc","emoji_shelly_sandsoftime_light","ShotgunGirl",,,,"DEFAULT","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_brock_line",,,"sc/emoji_1.sc","emoji_brock_line","RocketGirl",,,,"DEFAULT","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_buzz_ragnarok",,,"sc/emoji_1.sc","emoji_buzz_ragnarok","RopeDude",,,,"DEFAULT","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_buzz_ragnarok_dark",,,"sc/emoji_1.sc","emoji_buzz_ragnarok_dark","RopeDude",,,,"DEFAULT","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_buzz_ragnarok_red",,,"sc/emoji_1.sc","emoji_buzz_ragnarok_red","RopeDude",,,,"DEFAULT","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_chester_ragnarok",,,"sc/emoji_1.sc","emoji_chester_ragnarok","Jester",,,,"DEFAULT","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_colette_line",,,"sc/emoji_1.sc","emoji_colette_line","Percenter",,,,"DEFAULT","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_cordelius_ragnarok",,,"sc/emoji_1.sc","emoji_cordelius_ragnarok","Duelist",,,,"DEFAULT","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_dynamike_sandsoftime",,,"sc/emoji_1.sc","emoji_dynamike_sandsoftime","TntDude",,,,"DEFAULT","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_edgar_sandsoftime",,,"sc/emoji_1.sc","emoji_edgar_sandsoftime","Enrager",,,,"DEFAULT","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_fang_baseball",,,"sc/emoji_1.sc","emoji_fang_baseball","KickerDude",,,,"DEFAULT","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_gus_line",,,"sc/emoji_1.sc","emoji_gus_line","SoulCollector",,,,"DEFAULT","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_jessie_ragnarok",,,"sc/emoji_1.sc","emoji_jessie_ragnarok","Mechanic",,,,"DEFAULT","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_primo_babyshark",,,"sc/emoji_1.sc","emoji_primo_babyshark","Luchador",,,,"DEFAULT","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_spike_poop",,,"sc/emoji_1.sc","emoji_spike_poop","Cactus",,,,"DEFAULT","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_surge_sandsoftime",,,"sc/emoji_1.sc","emoji_surge_sandsoftime","PowerLeveler",,,,"DEFAULT","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_spike_robo",,,"sc/emoji_1.sc","emoji_spike_robo","Cactus",,,,"DEFAULT","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_piper_lunar",,,"sc/emoji_1.sc","emoji_piper_lunar","Sniper",,,,"DEFAULT","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_sprout_lunar",,,"sc/emoji_1.sc","emoji_sprout_lunar","Wally",,,,"DEFAULT","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_colt_mecha_golden",,,"sc/emoji_1.sc","emoji_colt_mecha_golden","Gunslinger",,,,"DEFAULT","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_colt_mecha_dark",,,"sc/emoji_1.sc","emoji_colt_mecha_dark","Gunslinger",,,,"DEFAULT","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_leon_mecha_white",,,"sc/emoji_1.sc","emoji_leon_mecha_white","Ninja",,,,"DEFAULT","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_leon_mecha_black",,,"sc/emoji_1.sc","emoji_leon_mecha_black","Ninja",,,,"DEFAULT","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_fang_baseball_chroma",,,"sc/emoji_1.sc","emoji_fang_baseball_chroma","KickerDude",,,,"DEFAULT","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_gegg",,,"sc/emoji_1.sc","emoji_gegg",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_hammer",,,"sc/emoji_1.sc","emoji_hammer",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,"1500","39","TRUE",,,,"NORSEGODS",,,,,"AVAILABLE"
"emoji_amber_ice_angry",,,"sc/emoji_1.sc","emoji_amber_ice_angry","FireDude",,,,"SPECIAL","COLLECTORS","ANGRY","Amber_Ice_Hurt_VO","0",,,,,,"TRUE",,,,,,,,"TRUE","NEVER"
"emoji_amber_ice_phew",,,"sc/emoji_1.sc","emoji_amber_ice_phew","FireDude",,,,"SPECIAL","COLLECTORS","PHEW","Amber_Ice_Hurt_VO","4",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_amber_ice_clap",,,"sc/emoji_1.sc","emoji_amber_ice_clap","FireDude",,,,"SPECIAL","COLLECTORS","CLAP","Colt_Pin_Clap","0",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_amber_ice_gg",,,"sc/emoji_1.sc","emoji_amber_ice_gg","FireDude",,,,"SPECIAL","COLLECTORS","GG","Amber_Ice_Start_VO","5",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_amber_ice_happy",,,"sc/emoji_1.sc","emoji_amber_ice_happy","FireDude",,,,"SPECIAL","COLLECTORS","HAPPY","Amber_Ice_Kill_VO","2",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_amber_ice_sad",,,"sc/emoji_1.sc","emoji_amber_ice_sad","FireDude",,,,"SPECIAL","COLLECTORS","SAD","Amber_Ice_Hurt_VO","1",,,,,,"TRUE",,,,,,,,"TRUE","NEVER"
"emoji_amber_ice_special",,,"sc/emoji_1.sc","emoji_amber_ice_special","FireDude",,,,"SPECIAL","COLLECTORS","SPECIAL","Amber_Ice_Ulti_VO","2",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_amber_ice_thanks",,,"sc/emoji_1.sc","emoji_amber_ice_thanks","FireDude",,,,"SPECIAL","COLLECTORS","THANKS","Amber_Ice_Lead_VO","4",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_bo_mecha_angry",,,"sc/emoji_1.sc","emoji_bo_mecha_angry","BowDude",,,,"SPECIAL","COLLECTORS","ANGRY","Mech_Bo_hurt","3",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_bo_mecha_clap",,,"sc/emoji_1.sc","emoji_bo_mecha_clap","BowDude",,,,"SPECIAL","COLLECTORS","CLAP","Colt_Pin_Clap","0",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_bo_mecha_gg",,,"sc/emoji_1.sc","emoji_bo_mecha_gg","BowDude",,,,"SPECIAL","COLLECTORS","GG","Mech_Bo_ulti_vo","0",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_bo_mecha_happy",,,"sc/emoji_1.sc","emoji_bo_mecha_happy","BowDude",,,,"SPECIAL","COLLECTORS","HAPPY","Mech_Bo_kill","0",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_bo_mecha_phew",,,"sc/emoji_1.sc","emoji_bo_mecha_phew","BowDude",,,,"SPECIAL","COLLECTORS","PHEW","Mech_Bo_hurt","1",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_bo_mecha_sad",,,"sc/emoji_1.sc","emoji_bo_mecha_sad","BowDude",,,,"SPECIAL","COLLECTORS","SAD","Mech_Bo_hurt","2",,,,,,"TRUE",,,,,,,,"TRUE","NEVER"
"emoji_bo_mecha_special",,,"sc/emoji_1.sc","emoji_bo_mecha_special","BowDude",,,,"SPECIAL","COLLECTORS","SPECIAL","Mech_Bo_start","0",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_bo_mecha_thanks",,,"sc/emoji_1.sc","emoji_bo_mecha_thanks","BowDude",,,,"SPECIAL","COLLECTORS","THANKS","Mech_Bo_kill","0",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_charlie_virus",,,"sc/emoji_1.sc","emoji_charlie_virus","Cocooner",,,,"SPECIAL","COLLECTORS","DEFAULT","Charlie_Virus_Start_VO","5",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_charlie_virus_angry",,,"sc/emoji_1.sc","emoji_charlie_virus_angry","Cocooner",,,,"SPECIAL","COLLECTORS","ANGRY","Charlie_Virus_Hurt_VO","2",,,,,,"TRUE",,,,,,,,"TRUE","NEVER"
"emoji_charlie_virus_clap",,,"sc/emoji_1.sc","emoji_charlie_virus_clap","Cocooner",,,,"SPECIAL","COLLECTORS","CLAP","Colt_Pin_Clap","0",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_charlie_virus_gg",,,"sc/emoji_1.sc","emoji_charlie_virus_gg","Cocooner",,,,"SPECIAL","COLLECTORS","GG","Charlie_Virus_Lead_VO","5",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_charlie_virus_happy",,,"sc/emoji_1.sc","emoji_charlie_virus_happy","Cocooner",,,,"SPECIAL","COLLECTORS","HAPPY","Charlie_Virus_Lead_VO","3",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_charlie_virus_phew",,,"sc/emoji_1.sc","emoji_charlie_virus_phew","Cocooner",,,,"SPECIAL","COLLECTORS","PHEW","Charlie_Virus_Hurt_VO","8",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_charlie_virus_sad",,,"sc/emoji_1.sc","emoji_charlie_virus_sad","Cocooner",,,,"SPECIAL","COLLECTORS","SAD","Charlie_Virus_Die_VO","5",,,,,,"TRUE",,,,,,,,"TRUE","NEVER"
"emoji_charlie_virus_special",,,"sc/emoji_1.sc","emoji_charlie_virus_special","Cocooner",,,,"SPECIAL","COLLECTORS","SPECIAL","Charlie_Virus_Kill_VO","1",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_charlie_virus_thanks",,,"sc/emoji_1.sc","emoji_charlie_virus_thanks","Cocooner",,,,"SPECIAL","COLLECTORS","THANKS","Charlie_Virus_Kill_VO","3",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_brock_overcharge",,,"sc/emoji_1.sc","emoji_brock_overcharge","RocketGirl",,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_gene_overcharge",,,"sc/emoji_1.sc","emoji_gene_overcharge","HookDude",,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_max_overcharge",,,"sc/emoji_1.sc","emoji_max_overcharge","Speedy",,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_nita_overcharge",,,"sc/emoji_1.sc","emoji_nita_overcharge","Shaman",,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_sandy_overcharge",,,"sc/emoji_1.sc","emoji_sandy_overcharge","Sandstorm",,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_tick_overcharge",,,"sc/emoji_1.sc","emoji_tick_overcharge","ClusterBombDude",,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_hacker",,,"sc/emoji_1.sc","emoji_hacker",,,,,"DEFAULT","COLLECTORS","DEFAULT",,,,"Hackers",,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_hacker_angry",,,"sc/emoji_1.sc","emoji_hacker_angry",,,,,"ANGRY","COLLECTORS","ANGRY",,,,"Hackers",,"1500","39","TRUE",,,,,,,,"TRUE","AVAILABLE"
"emoji_hacker_clap",,,"sc/emoji_1.sc","emoji_hacker_clap",,,,,"SPECIAL","COLLECTORS","CLAP",,,,"Hackers",,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_hacker_happy",,,"sc/emoji_1.sc","emoji_hacker_happy",,,,,"HAPPY","COLLECTORS","HAPPY",,,,"Hackers",,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_hacker_gg",,,"sc/emoji_1.sc","emoji_hacker_gg",,,,,"SPECIAL","COLLECTORS","GG",,,,"Hackers",,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_hacker_phew",,,"sc/emoji_1.sc","emoji_hacker_phew",,,,,"SPECIAL","COLLECTORS","PHEW",,,,"Hackers",,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_hacker_sad",,,"sc/emoji_1.sc","emoji_hacker_sad",,,,,"SAD","COLLECTORS","SAD",,,,"Hackers",,"1500","39","TRUE",,,,,,,,"TRUE","AVAILABLE"
"emoji_hacker_thanks",,,"sc/emoji_1.sc","emoji_hacker_thanks",,,,,"SPECIAL","COLLECTORS","THANKS",,,,"Hackers",,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_hacker_special",,,"sc/emoji_1.sc","emoji_hacker_special",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,"Hackers",,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_squad_wizard",,,"sc/emoji_1.sc","emoji_squad_wizard",,,,,"DEFAULT","COLLECTORS","DEFAULT",,,,,,,,"TRUE",,,,"SQUAD",,,,,"NEVER"
"emoji_buzz_godzilla",,,"sc/emoji_1.sc","emoji_buzz_godzilla","RopeDude",,,,"SPECIAL","COLLECTORS","DEFAULT","Buzzilla_Kill_VO","0",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_buzz_godzilla_angry",,,"sc/emoji_1.sc","emoji_buzz_godzilla_angry","RopeDude",,,,"SPECIAL","COLLECTORS","ANGRY","Buzzilla_Hurt_VO","6",,,,,,"TRUE",,,,,,,,"TRUE","NEVER"
"emoji_buzz_godzilla_clap",,,"sc/emoji_1.sc","emoji_buzz_godzilla_clap","RopeDude",,,,"SPECIAL","COLLECTORS","CLAP","Colt_Pin_Clap","0",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_buzz_godzilla_gg",,,"sc/emoji_1.sc","emoji_buzz_godzilla_gg","RopeDude",,,,"SPECIAL","COLLECTORS","GG","Buzzilla_Lead_VO","2",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_buzz_godzilla_happy",,,"sc/emoji_1.sc","emoji_buzz_godzilla_happy","RopeDude",,,,"SPECIAL","COLLECTORS","HAPPY","Buzzilla_Kill_VO","3",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_buzz_godzilla_phew",,,"sc/emoji_1.sc","emoji_buzz_godzilla_phew","RopeDude",,,,"SPECIAL","COLLECTORS","PHEW","Buzzilla_Kill_VO","6",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_buzz_godzilla_thanks",,,"sc/emoji_1.sc","emoji_buzz_godzilla_thanks","RopeDude",,,,"SPECIAL","COLLECTORS","THANKS","Buzzilla_Start_VO","3",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_buzz_godzilla_sad",,,"sc/emoji_1.sc","emoji_buzz_godzilla_sad","RopeDude",,,,"SPECIAL","COLLECTORS","SAD","Buzzilla_Hurt_VO","0",,,,,,"TRUE",,,,,,,,"TRUE","NEVER"
"emoji_buzz_godzilla_special",,,"sc/emoji_1.sc","emoji_buzz_godzilla_special","RopeDude",,,,"SPECIAL","COLLECTORS","SPECIAL","Buzzilla_Start_VO","9",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_godzilla_brawlball",,,"sc/emoji_1.sc","emoji_godzilla_brawlball",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,"GODZILLA",,,,,"NEVER"
"emoji_godzilla_robot",,,"sc/emoji_1.sc","emoji_godzilla_robot",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,"GODZILLA",,,,,"NEVER"
"emoji_godzilla_starrpark",,,"sc/emoji_1.sc","emoji_godzilla_starrpark",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,"GODZILLA",,,,,"NEVER"
"emoji_godzilla_egg",,,"sc/emoji_1.sc","emoji_godzilla_egg",,,,,"DEFAULT","COLLECTORS","DEFAULT",,,,"Godzillaegg",,,,"TRUE",,,,,,,,,"NEVER"
"emoji_godzilla_egg_angry",,,"sc/emoji_1.sc","emoji_godzilla_egg_angry",,,,,"ANGRY","COLLECTORS","ANGRY",,,,"Godzillaegg",,,,"TRUE",,,,,,,,"TRUE","NEVER"
"emoji_godzilla_egg_clap",,,"sc/emoji_1.sc","emoji_godzilla_egg_clap",,,,,"SPECIAL","COLLECTORS","CLAP",,,,"Godzillaegg",,,,"TRUE",,,,,,,,,"NEVER"
"emoji_godzilla_egg_gg",,,"sc/emoji_1.sc","emoji_godzilla_egg_gg",,,,,"SPECIAL","COLLECTORS","GG",,,,"Godzillaegg",,,,"TRUE",,,,,,,,,"NEVER"
"emoji_godzilla_egg_happy",,,"sc/emoji_1.sc","emoji_godzilla_egg_happy",,,,,"HAPPY","COLLECTORS","HAPPY",,,,"Godzillaegg",,,,"TRUE",,,,,,,,,"NEVER"
"emoji_godzilla_egg_phew",,,"sc/emoji_1.sc","emoji_godzilla_egg_phew",,,,,"SPECIAL","COLLECTORS","PHEW",,,,"Godzillaegg",,,,"TRUE",,,,,,,,,"NEVER"
"emoji_godzilla_egg_sad",,,"sc/emoji_1.sc","emoji_godzilla_egg_sad",,,,,"SAD","COLLECTORS","SAD",,,,"Godzillaegg",,,,"TRUE",,,,,,,,"TRUE","NEVER"
"emoji_godzilla_egg_special",,,"sc/emoji_1.sc","emoji_godzilla_egg_special",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,"Godzillaegg",,,,"TRUE",,,,,,,,,"NEVER"
"emoji_godzilla_egg_thanks",,,"sc/emoji_1.sc","emoji_godzilla_egg_thanks",,,,,"SPECIAL","COLLECTORS","THANKS",,,,"Godzillaegg",,,,"TRUE",,,,,,,,,"NEVER"
"emoji_bea_hacker",,,"sc/emoji_1.sc","emoji_bea_hacker","BeeSniper",,,,"SPECIAL","COLLECTORS","DEFAULT",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_brock_hacker",,,"sc/emoji_1.sc","emoji_brock_hacker","RocketGirl",,,,"SPECIAL","COLLECTORS","DEFAULT",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_fang_hacker",,,"sc/emoji_1.sc","emoji_fang_hacker","KickerDude",,,,"SPECIAL","COLLECTORS","DEFAULT",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_twin_hacker",,,"sc/emoji_1.sc","emoji_twin_hacker","Twins",,,,"DEFAULT","COLLECTORS","DEFAULT",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_8bit_ranked_chroma",,,"sc/emoji_1.sc","emoji_8bit_ranked_chroma","Arcade",,,,"DEFAULT","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_buzz_ranked_chroma",,,"sc/emoji_1.sc","emoji_buzz_ranked_chroma","RopeDude",,,,"DEFAULT","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_penny_ranked_chroma",,,"sc/emoji_1.sc","emoji_penny_ranked_chroma","ArtilleryDude",,,,"DEFAULT","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_jacky_ranked_chroma",,,"sc/emoji_1.sc","emoji_jacky_ranked_chroma","Driller",,,,"DEFAULT","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_nita_ranked_chroma",,,"sc/emoji_1.sc","emoji_nita_ranked_chroma","Shaman",,,,"DEFAULT","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_byron_ranked_chroma",,,"sc/emoji_1.sc","emoji_byron_ranked_chroma","SnakeOil",,,,"DEFAULT","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_champie_egg",,,"sc/emoji_1.sc","emoji_champie_egg",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_mutation_heart",,,"sc/emoji_1.sc","emoji_mutation_heart",,,,,"SPECIAL","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,"GODZILLA",,,,,"NEVER"
"emoji_draco",,,"sc/emoji_1.sc","emoji_draco","DragonRider",,,,"DEFAULT","DEFAULT","DEFAULT","Draco_Lead_VO","1",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_draco_angry",,,"sc/emoji_1.sc","emoji_draco_angry","DragonRider",,,,"ANGRY","COMMON","ANGRY","Draco_Hurt_VO","7",,,,"375","9","TRUE",,,,,,,,"TRUE","AVAILABLE"
"emoji_draco_happy",,,"sc/emoji_1.sc","emoji_draco_happy","DragonRider",,,,"HAPPY","COMMON","HAPPY","Draco_Kill_VO","0",,,,,,"TRUE",,,,,,,"TrophyRewardsDragonRider",,"NEVER"
"emoji_draco_gg",,,"sc/emoji_1.sc","emoji_draco_gg","DragonRider",,,,"SPECIAL","RARE","GG","Draco_Kill_VO","3",,,,"750","19","TRUE",,,,,,,,,"AVAILABLE"
"emoji_draco_phew",,,"sc/emoji_1.sc","emoji_draco_phew","DragonRider",,,,"SPECIAL","EPIC","PHEW","Draco_Die_VO","1",,,,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_draco_sad",,,"sc/emoji_1.sc","emoji_draco_sad","DragonRider",,,,"SAD","COMMON","SAD","Draco_Hurt_VO","1",,,,"375","9","TRUE",,,,,,,,"TRUE","AVAILABLE"
"emoji_draco_special",,,"sc/emoji_1.sc","emoji_draco_special","DragonRider",,,,"SPECIAL","EPIC","SPECIAL","Draco_Lead_VO","3",,,,,,"TRUE",,,,,,,"TrophyRewardsDragonRider",,"NEVER"
"emoji_draco_thanks",,,"sc/emoji_1.sc","emoji_draco_thanks","DragonRider",,,,"SPECIAL","EPIC","THANKS","Draco_Kill_VO","6",,,,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_draco_clap",,,"sc/emoji_1.sc","emoji_draco_clap","DragonRider",,,,"SPECIAL","RARE","CLAP","Colt_Pin_Clap","0",,,,"750","19","TRUE",,,,,,,,,"AVAILABLE"
"emoji_draco_facepalm",,,"sc/emoji_1.sc","emoji_draco_facepalm","DragonRider",,,,"SPECIAL","COLLECTORS","FACEPALM",,,,,,,,"TRUE",,,,,,,"TrophyRewardsDragonRider",,"NEVER"
"emoji_brock_sentai_black",,,"sc/emoji_1.sc","emoji_brock_sentai_black","RocketGirl",,,,"DEFAULT","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_brock_sentai_blue",,,"sc/emoji_1.sc","emoji_brock_sentai_blue","RocketGirl",,,,"DEFAULT","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_brock_sentai_pink",,,"sc/emoji_1.sc","emoji_brock_sentai_pink","RocketGirl",,,,"DEFAULT","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_brock_sentai_red",,,"sc/emoji_1.sc","emoji_brock_sentai_red","RocketGirl",,,,"DEFAULT","COLLECTORS","SPECIAL",,,,,,,,"TRUE",,,,,,,,,"NEVER"
